0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368
319.99999999999994,324.76841272544743,331.86546746825786,340.6788890781328,350.5964024047739,361.0057322978827,371.2946036071608,380.85074118231006,389.06186987303187,395.3157145290279,398.99999999999994,399.4583801867411,399.8069299045429,400.06530389702914,400.25315690782367,400.3901436805503,400.4959189588329,400.5901374862953,400.69245400656143,400.822523263255,400.99999999999994,401.4004772457531,401.8419748848839,402.3090704993962,402.78634167129417,403.2583659825816,403.7097210152625,404.1249843513408,404.4887335728205,404.7855462617056,404.99999999999994,405.1602620809533,405.26603887531473,405.31607385881,405.3091105071651,405.24389229610574,405.11916270135805,404.93366519864765,404.6861432637006,404.37534037224276,403.99999999999994,403.56850506161095,403.07724515641496,402.5262567251636,401.9155762086086,401.24524004750185,400.5152846825949,399.7257465546395,398.8766621043874,397.96806777259025,396.99999999999994,395.887548869723,394.6822307485687,393.39490835230583,392.0364443967031,390.6177015975293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261.43593539448983,258.8480541908981,257.72346889283045,257.8207669693479,258.89853588951166,260.7153631223829,263.0298361370226,265.600542402492,268.1860693878523,270.54500456216454,272.43593539448983,272.80223345336447,273.1588490347376,273.51222156276606,273.86879046160664,274.2349951554163,274.6172750683519,275.0220696245701,275.455818248228,275.9249603634822,276.43593539448983,277.4731827849712,278.64438192644354,279.9295302964117,281.3086253723808,282.7616646318556,284.2686455523411,285.80956561134246,287.3644222863643,288.9132130549118,290.43593539448983,292.1405256829782,293.90078905829284,295.7037989221666,297.53662867633216,299.38635172252236,301.24004146247,303.08477129790776,304.90761463056845,306.6956448621849,308.43593539448983,310.1173282721004,311.78910669875756,313.44809335376794,315.0911109164381,316.7149820660748,318.31652948198473,319.89257584347456,321.4399438298509,322.9554561204204,324.43593539448983,325.99313167498786,327.5443626907586,329.07876572603317,330.58547806504293,332.05363699201916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390.6177015975293,389.14954267055305,387.6428303315433,386.1084272962687,384.55719628049803,382.99999999999994,381.5195207259305,380.00400843536096,378.4566404489846,376.88059408749484,375.2790466715849,373.6551755219482,372.01215795927806,370.3531713042677,368.6813928776105,366.99999999999994,365.25970946769496,363.4716792360785,361.6488359034178,359.80410606798006,357.9504163280325,356.10069328184227,354.2678635276767,352.46485366380296,350.7045902884883,348.99999999999994,347.4772776604219,345.92848689187446,344.3736302168526,342.83271015785124,341.3257292373657,339.8726899778909,338.4935949019218,337.20844653195365,336.0372473904813,334.99999999999994,334.4890249689924,334.01988285373807,333.58613423008023,333.181339673862,332.7990597609264,332.43285506711675,332.0762861682761,331.7229136402477,331.3662980588746,330.99999999999994,329.10906916767465,326.7501339933624,324.1646070080021,321.5939007425327,319.279427727893,317.4626004950218,316.384831574858,316.28753349834057,317.4121187964082,319.99999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332.05363699201916,333.47237979119296,334.8308437467957,336.1181661430586,337.32348426421294,338.43593539448983,339.40400316708013,340.31259749887727,341.16168194912933,341.95122007708477,342.68117544199174,343.3515116030986,343.9621921196534,344.51318055090485,345.00444045610084,345.43593539448983,345.81127576673265,346.1220786581905,346.3696005931375,346.5550980958479,346.67982769059563,346.74504590165486,346.7520092532999,346.70197426980457,346.5961974754432,346.43593539448983,346.22148165619546,345.9246689673105,345.5609197458307,345.1456564097524,344.6943013770715,344.22227706578406,343.7450058938861,343.27791027937377,342.836412640243,342.43593539448983,342.2584586577449,342.1283894010513,342.02607288078514,341.93185435332276,341.8260790750402,341.68909230231355,341.501239291519,341.2428652990328,340.894315581231,340.43593539448983,336.7516499235178,330.4978052675217,322.2866765767999,312.73053900165075,302.44166769237256,292.0323377992638,282.1148244726228,273.30140286274786,266.2043481199373,261.43593539448983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390.6177015975293,390.62588743581296,390.6422591123803,390.66681662723124,390.6995599803659,390.74048917178425,390.7896042014862,390.8469050694718,390.9123917757411,390.9860643202941,391.06792270313076,391.157966924251,391.25619698365495,391.36261288134256,391.47721461731385,391.6000021915688,391.7309756041074,391.8701348549297,392.0174799440356,392.17301087142516,392.3367276370985,392.5086302410554,392.688718683296,392.8769929638202,393.0734530826281,393.2780990397197,393.49093083509496,393.7119484687538,393.9411519406964,394.17854125092265,394.4241163994325,394.67787738622604,394.93982421130323,395.2062805105968,395.4772462841067,395.7527215318329,396.0327062537755,396.3172004499344,396.6062041203096,396.89971726490114,397.19773988370906,397.5002719767333,397.8073135439739,398.1188645854308,398.43492510110406,398.7554950909937,399.0805745550996,399.41016349342186,399.74426190596046,400.0828697927154,400.42598715368666,400.7736139888743,401.12575029827826,401.48239608189857,401.8435513397352,402.20921607178815,402.5793902780574,402.95407395854306,403.3332671132451,403.71696974216337,404.10518184529803,404.497903422649,404.8951344742163,405.296875,405.703125,406.1083984375,406.5126953125,406.916015625,407.318359375,407.7197265625,408.1201171875,408.51953125,408.91796875,409.3154296875,409.7119140625,410.107421875,410.501953125,410.8955078125,411.2880859375,411.6796875,412.0703125,412.4599609375,412.8486328125,413.236328125,413.623046875,414.0087890625,414.3935546875,414.77734375,415.16015625,415.5419921875,415.9228515625,416.302734375,416.681640625,417.0595703125,417.4365234375,417.8125,418.1875,418.5634765625,418.9404296875,419.318359375,419.697265625,420.0771484375,420.4580078125,420.83984375,421.22265625,421.6064453125,421.9912109375,422.376953125,422.763671875,423.1513671875,423.5400390625,423.9296875,424.3203125,424.7119140625,425.1044921875,425.498046875,425.892578125,426.2880859375,426.6845703125,427.08203125,427.48046875,427.8798828125,428.2802734375,428.681640625,429.083984375,429.4873046875,429.8916015625,430.296875,430.703125,431.1083984375,431.5126953125,431.916015625,432.318359375,432.7197265625,433.1201171875,433.51953125,433.91796875,434.3154296875,434.7119140625,435.107421875,435.501953125,435.8955078125,436.2880859375,436.6796875,437.0703125,437.4599609375,437.8486328125,438.236328125,438.623046875,439.0087890625,439.3935546875,439.77734375,440.16015625,440.5419921875,440.9228515625,441.302734375,441.681640625,442.0595703125,442.4365234375,442.8125,443.1875,443.5615234375,443.9345703125,444.306640625,444.677734375,445.0478515625,445.4169921875,445.78515625,446.15234375,446.5185546875,446.8837890625,447.248046875,447.611328125,447.9736328125,448.3349609375,448.6953125,449.0546875,449.4130859375,449.7705078125,450.126953125,450.482421875,450.8369140625,451.1904296875,451.54296875,451.89453125,452.2451171875,452.5947265625,452.943359375,453.291015625,453.6376953125,453.9833984375,454.328125,454.671875,455.0146484375,455.3564453125,455.697265625,456.037109375,456.3759765625,456.7138671875,457.05078125,457.38671875,457.7216796875,458.0556640625,458.388671875,458.720703125,459.0517578125,459.3818359375,459.7109375,460.0390625,460.3662109375,460.6923828125,461.017578125,461.341796875,461.6650390625,461.9873046875,462.30859375,462.62890625,462.9482421875,463.2666015625,463.583984375,463.900390625,464.2158203125,464.5302734375,464.84375,465.15625,465.4677734375,465.7783203125,466.087890625,466.396484375,466.7041015625,467.0107421875,467.31640625,467.62109375,467.9248046875,468.2275390625,468.529296875,468.830078125,469.1298828125,469.4287109375,469.7265625,470.0234375,470.3193359375,470.6142578125,470.908203125,471.201171875,471.4931640625,471.7841796875,472.07421875,472.36328125,472.6513671875,472.9384765625,473.224609375,473.509765625,473.7939453125,474.0771484375,474.359375,474.640625,474.9248046875,475.2119140625,475.501953125,475.794921875,476.0908203125,476.3896484375,476.69140625,476.99609375,477.3037109375,477.6142578125,477.927734375,478.244140625,478.5634765625,478.8857421875,479.2109375,479.5390625,479.8701171875,480.2041015625,480.541015625,480.880859375,481.2236328125,481.5693359375,481.91796875,482.26953125,482.6240234375,482.9814453125,483.341796875,483.705078125,484.0712890625,484.4404296875,484.8125,485.1875,485.55859375,485.92578125,486.2890625,486.6484375,487.00390625,487.35546875,487.703125,488.046875,488.38671875,488.72265625,489.0546875,489.3828125,489.70703125,490.02734375,490.34375,490.65625,490.96484375,491.26953125,491.5703125,491.8671875,492.16015625,492.44921875,492.734375,493.015625,493.29296875,493.56640625,493.8359375,494.1015625,494.36328125,494.62109375,494.875,495.125,495.3720703125,495.6162109375,495.857421875,496.095703125,496.3310546875,496.5634765625,496.79296875,497.01953125,497.2431640625,497.4638671875,497.681640625,497.896484375,498.1083984375,498.3173828125,498.5234375,498.7265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332.05363699201916,332.05553773714416,332.0593392273941,332.06504146276905,332.072644443269,332.08214816889387,332.0935526396438,332.1068578555186,332.1220638165185,332.1391705226433,332.15817797389315,332.17908617026796,332.20189511176767,332.2266047983925,332.2532152301422,332.2817264070169,332.31213832901665,332.3444509961413,332.37866440839093,332.4147785657656,332.45279346826527,332.49270911588985,332.53452550863943,332.578242646514,332.62386052951354,332.67137915763806,332.7207985308876,332.7721186492621,332.82533951276156,332.880461121386,332.9374834751355,332.9964065740099,333.0572304180093,333.12005976688374,333.18489462063314,333.2517349792576,333.32058084275707,333.3914322111316,333.4642890843811,333.53915146250563,333.61601934550515,333.69489273337973,333.7757716261293,333.85865602375395,333.94354592625353,334.03044133362823,334.1193422458779,334.2102486630025,334.3031605850023,334.398078011877,334.4950009436267,334.59392938025144,334.69486332175126,334.797802768126,334.90274771937584,335.00969817550066,335.11865413650054,335.22961560237536,335.34258257312524,335.4575550487502,335.5745330292501,335.69351651462506,335.814505504875,335.9375,336.0625,336.1865234375,336.3095703125,336.431640625,336.552734375,336.6728515625,336.7919921875,336.91015625,337.02734375,337.1435546875,337.2587890625,337.373046875,337.486328125,337.5986328125,337.7099609375,337.8203125,337.9296875,338.0380859375,338.1455078125,338.251953125,338.357421875,338.4619140625,338.5654296875,338.66796875,338.76953125,338.8701171875,338.9697265625,339.068359375,339.166015625,339.2626953125,339.3583984375,339.453125,339.546875,339.642578125,339.740234375,339.83984375,339.94140625,340.044921875,340.150390625,340.2578125,340.3671875,340.478515625,340.591796875,340.70703125,340.82421875,340.943359375,341.064453125,341.1875,341.3125,341.439453125,341.568359375,341.69921875,341.83203125,341.966796875,342.103515625,342.2421875,342.3828125,342.525390625,342.669921875,342.81640625,342.96484375,343.115234375,343.267578125,343.421875,343.578125,343.732421875,343.884765625,344.03515625,344.18359375,344.330078125,344.474609375,344.6171875,344.7578125,344.896484375,345.033203125,345.16796875,345.30078125,345.431640625,345.560546875,345.6875,345.8125,345.935546875,346.056640625,346.17578125,346.29296875,346.408203125,346.521484375,346.6328125,346.7421875,346.849609375,346.955078125,347.05859375,347.16015625,347.259765625,347.357421875,347.453125,347.546875,347.642578125,347.740234375,347.83984375,347.94140625,348.044921875,348.150390625,348.2578125,348.3671875,348.478515625,348.591796875,348.70703125,348.82421875,348.943359375,349.064453125,349.1875,349.3125,349.439453125,349.568359375,349.69921875,349.83203125,349.966796875,350.103515625,350.2421875,350.3828125,350.525390625,350.669921875,350.81640625,350.96484375,351.115234375,351.267578125,351.421875,351.578125,351.7333984375,351.8876953125,352.041015625,352.193359375,352.3447265625,352.4951171875,352.64453125,352.79296875,352.9404296875,353.0869140625,353.232421875,353.376953125,353.5205078125,353.6630859375,353.8046875,353.9453125,354.0849609375,354.2236328125,354.361328125,354.498046875,354.6337890625,354.7685546875,354.90234375,355.03515625,355.1669921875,355.2978515625,355.427734375,355.556640625,355.6845703125,355.8115234375,355.9375,356.0625,356.1884765625,356.3154296875,356.443359375,356.572265625,356.7021484375,356.8330078125,356.96484375,357.09765625,357.2314453125,357.3662109375,357.501953125,357.638671875,357.7763671875,357.9150390625,358.0546875,358.1953125,358.3369140625,358.4794921875,358.623046875,358.767578125,358.9130859375,359.0595703125,359.20703125,359.35546875,359.5048828125,359.6552734375,359.806640625,359.958984375,360.1123046875,360.2666015625,360.421875,360.578125,360.7353515625,360.8935546875,361.052734375,361.212890625,361.3740234375,361.5361328125,361.69921875,361.86328125,362.0283203125,362.1943359375,362.361328125,362.529296875,362.6982421875,362.8681640625,363.0390625,363.2109375,363.3837890625,363.5576171875,363.732421875,363.908203125,364.0849609375,364.2626953125,364.44140625,364.62109375,364.8017578125,364.9833984375,365.166015625,365.349609375,365.5341796875,365.7197265625,365.90625,366.09375,366.279296875,366.462890625,366.64453125,366.82421875,367.001953125,367.177734375,367.3515625,367.5234375,367.693359375,367.861328125,368.02734375,368.19140625,368.353515625,368.513671875,368.671875,368.828125,368.982421875,369.134765625,369.28515625,369.43359375,369.580078125,369.724609375,369.8671875,370.0078125,370.146484375,370.283203125,370.41796875,370.55078125,370.681640625,370.810546875,370.9375,371.0625,371.185546875,371.306640625,371.42578125,371.54296875,371.658203125,371.771484375,371.8828125,371.9921875,372.099609375,372.205078125,372.30859375,372.41015625,372.509765625,372.607421875,372.703125,372.796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498.7265625,498.9267578125,499.1240234375,499.318359375,499.509765625,499.6982421875,499.8837890625,500.06640625,500.24609375,500.4228515625,500.5966796875,500.767578125,500.935546875,501.1005859375,501.2626953125,501.421875,501.578125,501.7333984375,501.8876953125,502.041015625,502.193359375,502.3447265625,502.4951171875,502.64453125,502.79296875,502.9404296875,503.0869140625,503.232421875,503.376953125,503.5205078125,503.6630859375,503.8046875,503.9453125,504.0849609375,504.2236328125,504.361328125,504.498046875,504.6337890625,504.7685546875,504.90234375,505.03515625,505.1669921875,505.2978515625,505.427734375,505.556640625,505.6845703125,505.8115234375,505.9375,506.0625,506.1884765625,506.3154296875,506.443359375,506.572265625,506.7021484375,506.8330078125,506.96484375,507.09765625,507.2314453125,507.3662109375,507.501953125,507.638671875,507.7763671875,507.9150390625,508.0546875,508.1953125,508.3369140625,508.4794921875,508.623046875,508.767578125,508.9130859375,509.0595703125,509.20703125,509.35546875,509.5048828125,509.6552734375,509.806640625,509.958984375,510.1123046875,510.2666015625,510.421875,510.578125,510.734375,510.890625,511.046875,511.203125,511.359375,511.515625,511.671875,511.828125,511.984375,512.140625,512.296875,512.453125,512.609375,512.765625,512.921875,513.078125,513.234375,513.390625,513.546875,513.703125,513.859375,514.015625,514.171875,514.328125,514.484375,514.640625,514.796875,514.953125,515.109375,515.265625,515.421875,515.578125,515.734375,515.890625,516.046875,516.203125,516.359375,516.515625,516.671875,516.828125,516.984375,517.140625,517.296875,517.453125,517.609375,517.765625,517.921875,518.078125,518.234375,518.390625,518.546875,518.703125,518.859375,519.015625,519.171875,519.328125,519.484375,519.640625,519.796875,519.953125,520.109375,520.265625,520.421875,520.578125,520.736328125,520.896484375,521.05859375,521.22265625,521.388671875,521.556640625,521.7265625,521.8984375,522.072265625,522.248046875,522.42578125,522.60546875,522.787109375,522.970703125,523.15625,523.34375,523.533203125,523.724609375,523.91796875,524.11328125,524.310546875,524.509765625,524.7109375,524.9140625,525.119140625,525.326171875,525.53515625,525.74609375,525.958984375,526.173828125,526.390625,526.609375,526.826171875,527.041015625,527.25390625,527.46484375,527.673828125,527.880859375,528.0859375,528.2890625,528.490234375,528.689453125,528.88671875,529.08203125,529.275390625,529.466796875,529.65625,529.84375,530.029296875,530.212890625,530.39453125,530.57421875,530.751953125,530.927734375,531.1015625,531.2734375,531.443359375,531.611328125,531.77734375,531.94140625,532.103515625,532.263671875,532.421875,532.578125,532.734375,532.890625,533.046875,533.203125,533.359375,533.515625,533.671875,533.828125,533.984375,534.140625,534.296875,534.453125,534.609375,534.765625,534.921875,535.078125,535.234375,535.390625,535.546875,535.703125,535.859375,536.015625,536.171875,536.328125,536.484375,536.640625,536.796875,536.953125,537.109375,537.265625,537.421875,537.578125,537.734375,537.890625,538.046875,538.203125,538.359375,538.515625,538.671875,538.828125,538.984375,539.140625,539.296875,539.453125,539.609375,539.765625,539.921875,540.078125,540.234375,540.390625,540.546875,540.703125,540.859375,541.015625,541.171875,541.328125,541.484375,541.640625,541.796875,541.953125,542.109375,542.265625,542.421875,542.578125,542.7333984375,542.8876953125,543.041015625,543.193359375,543.3447265625,543.4951171875,543.64453125,543.79296875,543.9404296875,544.0869140625,544.232421875,544.376953125,544.5205078125,544.6630859375,544.8046875,544.9453125,545.0849609375,545.2236328125,545.361328125,545.498046875,545.6337890625,545.7685546875,545.90234375,546.03515625,546.1669921875,546.2978515625,546.427734375,546.556640625,546.6845703125,546.8115234375,546.9375,547.0625,547.1943359375,547.3330078125,547.478515625,547.630859375,547.7900390625,547.9560546875,548.12890625,548.30859375,548.4951171875,548.6884765625,548.888671875,549.095703125,549.3095703125,549.5302734375,549.7578125,549.9921875,550.2333984375,550.4814453125,550.736328125,550.998046875,551.2666015625,551.5419921875,551.82421875,552.11328125,552.4091796875,552.7119140625,553.021484375,553.337890625,553.6611328125,553.9912109375,554.328125,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.796875,372.888671875,372.978515625,373.06640625,373.15234375,373.236328125,373.318359375,373.3984375,373.4765625,373.552734375,373.626953125,373.69921875,373.76953125,373.837890625,373.904296875,373.96875,374.03125,374.09375,374.15625,374.21875,374.28125,374.34375,374.40625,374.46875,374.53125,374.59375,374.65625,374.71875,374.78125,374.84375,374.90625,374.96875,375.03125,375.09375,375.15625,375.21875,375.28125,375.34375,375.40625,375.46875,375.53125,375.59375,375.65625,375.71875,375.78125,375.84375,375.90625,375.96875,376.03125,376.09375,376.15625,376.21875,376.28125,376.34375,376.40625,376.46875,376.53125,376.59375,376.65625,376.71875,376.78125,376.84375,376.90625,376.96875,377.03125,377.09375,377.15625,377.21875,377.28125,377.34375,377.40625,377.46875,377.53125,377.59375,377.65625,377.71875,377.78125,377.84375,377.90625,377.96875,378.03125,378.0927734375,378.1533203125,378.212890625,378.271484375,378.3291015625,378.3857421875,378.44140625,378.49609375,378.5498046875,378.6025390625,378.654296875,378.705078125,378.7548828125,378.8037109375,378.8515625,378.8984375,378.9443359375,378.9892578125,379.033203125,379.076171875,379.1181640625,379.1591796875,379.19921875,379.23828125,379.2763671875,379.3134765625,379.349609375,379.384765625,379.4189453125,379.4521484375,379.484375,379.515625,379.5478515625,379.5810546875,379.615234375,379.650390625,379.6865234375,379.7236328125,379.76171875,379.80078125,379.8408203125,379.8818359375,379.923828125,379.966796875,380.0107421875,380.0556640625,380.1015625,380.1484375,380.1962890625,380.2451171875,380.294921875,380.345703125,380.3974609375,380.4501953125,380.50390625,380.55859375,380.6142578125,380.6708984375,380.728515625,380.787109375,380.8466796875,380.9072265625,380.96875,381.03125,381.0947265625,381.1591796875,381.224609375,381.291015625,381.3583984375,381.4267578125,381.49609375,381.56640625,381.6376953125,381.7099609375,381.783203125,381.857421875,381.9326171875,382.0087890625,382.0859375,382.1640625,382.2431640625,382.3232421875,382.404296875,382.486328125,382.5693359375,382.6533203125,382.73828125,382.82421875,382.9111328125,382.9990234375,383.087890625,383.177734375,383.2685546875,383.3603515625,383.453125,383.546875,383.638671875,383.728515625,383.81640625,383.90234375,383.986328125,384.068359375,384.1484375,384.2265625,384.302734375,384.376953125,384.44921875,384.51953125,384.587890625,384.654296875,384.71875,384.78125,384.841796875,384.900390625,384.95703125,385.01171875,385.064453125,385.115234375,385.1640625,385.2109375,385.255859375,385.298828125,385.33984375,385.37890625,385.416015625,385.451171875,385.484375,385.515625,385.5478515625,385.5810546875,385.615234375,385.650390625,385.6865234375,385.7236328125,385.76171875,385.80078125,385.8408203125,385.8818359375,385.923828125,385.966796875,386.0107421875,386.0556640625,386.1015625,386.1484375,386.1962890625,386.2451171875,386.294921875,386.345703125,386.3974609375,386.4501953125,386.50390625,386.55859375,386.6142578125,386.6708984375,386.728515625,386.787109375,386.8466796875,386.9072265625,386.96875,387.03125,387.09375,387.15625,387.21875,387.28125,387.34375,387.40625,387.46875,387.53125,387.59375,387.65625,387.71875,387.78125,387.84375,387.90625,387.96875,388.03125,388.09375,388.15625,388.21875,388.28125,388.34375,388.40625,388.46875,388.53125,388.59375,388.65625,388.71875,388.78125,388.84375,388.90625,388.96875,389.03125,389.0927734375,389.1533203125,389.212890625,389.271484375,389.3291015625,389.3857421875,389.44140625,389.49609375,389.5498046875,389.6025390625,389.654296875,389.705078125,389.7548828125,389.8037109375,389.8515625,389.8984375,389.9443359375,389.9892578125,390.033203125,390.076171875,390.1181640625,390.1591796875,390.19921875,390.23828125,390.2763671875,390.3134765625,390.349609375,390.384765625,390.4189453125,390.4521484375,390.484375,390.515625,390.5546875,390.6015625,390.65625,390.71875,390.7890625,390.8671875,390.953125,391.046875,391.1484375,391.2578125,391.375,391.5,391.6328125,391.7734375,391.921875,392.078125,392.2421875,392.4140625,392.59375,392.78125,392.9765625,393.1796875,393.390625,393.609375,393.8359375,394.0703125,394.3125,394.5625,394.8203125,395.0859375,395.359375,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560.0,564.055946223788,571.1530009665985,579.9664225764734,589.8839359031144,600.2932657962233,610.5821371055015,620.1382746806507,628.3494033713725,634.6032480273686,638.2875334983405,638.7459136850817,639.0944634028835,639.3528373953698,639.5406904061642,639.6776771788909,639.7834524571736,639.877670984636,639.979987504902,640.1100567615956,640.2875334983405,640.6880107440937,641.1295083832246,641.5966039977368,642.0738751696349,642.5458994809222,642.9972545136031,643.4125178496815,643.7762670711611,644.0730797600462,644.2875334983405,644.447795579294,644.5535723736555,644.6036073571506,644.5966440055058,644.5314257944465,644.4066961996987,644.2211986969883,643.9736767620414,643.6628738705833,643.2875334983405,642.8560385599516,642.3647786547556,641.8137902235042,641.2031097069492,640.5327735458425,639.8028181809354,639.0132800529801,638.1641956027279,637.2556012709308,636.2875334983405,635.1750823680636,633.9697642469093,632.6824418506465,631.3239778950438,629.9052350958698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.0,397.1355876892387,396.0110023911711,396.1083004676885,397.1860693878523,399.0028966207235,401.31736963536326,403.8880759008327,406.47360288619296,408.8325380605051,410.72346889283045,411.08976695170514,411.44638253307824,411.7997550611067,412.15632395994726,412.52252865375704,412.9048085666925,413.30960312291086,413.7433517465686,414.21249386182285,414.7234688928304,415.7607162833118,416.93191542478417,418.2170637947522,419.5961588707214,421.04919813019615,422.55617905068175,424.0970991096831,425.6519557847049,427.20074655325243,428.7234688928304,430.42805918131876,432.18832255663347,433.9913324205072,435.8241621746729,437.673885220863,439.5275749608106,441.3723047962484,443.19514812890907,444.9831783605256,446.7234688928304,448.40486177044113,450.0766401970982,451.73562685210857,453.3786444147787,455.0025155644155,456.60406298032535,458.1801093418152,459.7274773281914,461.24298961876093,462.7234688928304,464.28066517332843,465.8318961890991,467.36629922437373,468.87301156338367,470.3411704903597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
