0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
320.0,325.15625,325.5078125,325.8984375,326.328125,326.796875,327.3046875,327.8515625,328.43749999999994,329.06249999999994,329.72656249999994,330.42968749999994,331.17187499999994,331.95312499999994,332.77343749999994,333.63281249999994,334.53124999999994,335.46874999999994,336.44531249999994,337.46093749999994,338.51562499999994,339.60937499999994,340.74218749999994,341.91406249999994,343.12499999999994,344.37499999999994,345.66406249999994,346.99218749999994,348.35937499999994,349.76562499999994,351.21093749999994,352.69531249999994,354.21874999999994,355.78124999999994,357.33398437499994,358.87695312499994,360.41015624999994,361.93359374999994,363.44726562499994,364.95117187499994,366.44531249999994,367.92968749999994,369.40429687499994,370.86914062499994,372.32421874999994,373.76953124999994,375.20507812499994,376.63085937499994,378.04687499999994,379.45312499999994,380.84960937499994,382.23632812499994,383.61328124999994,384.98046874999994,386.33789062499994,387.68554687499994,389.02343749999994,390.35156249999994,391.66992187499994,392.97851562499994,394.27734374999994,395.56640624999994,396.84570312499994,398.11523437499994,399.37499999999994,400.62499999999994,401.84570312499994,403.03710937499994,404.19921874999994,405.33203124999994,406.43554687499994,407.50976562499994,408.55468749999994,409.57031249999994,410.55664062499994,411.51367187499994,412.44140625,413.33984375,414.208984375,415.048828125,415.859375,416.640625,417.392578125,418.115234375,418.80859375,419.47265625,420.107421875,420.712890625,421.2890625,421.8359375,422.353515625,422.841796875,423.30078125,423.73046875,424.130859375,424.501953125,424.84375,425.15625,425.380859375,425.517578125,425.56640625,425.52734375,425.400390625,425.185546875,424.8828125,424.4921875,424.013671875,423.447265625,422.79296875,422.05078125,421.220703125,420.302734375,419.296875,418.203125
538.5640646055102,545.2011229810778,545.610330006916,546.026498096437,546.4496272496406,546.8797174665267,547.3167687470955,547.7607810913469,548.2117544992809,548.6696889708976,549.134584506197,549.606441105179,550.0852587678437,550.5710374941909,551.0637772842208,551.5634781379333,552.0701400553285,552.5837630364063,553.1043470811667,553.6318921896097,554.1663983617354,554.7078655975439,555.2562938970349,555.8116832602085,556.3740336870648,556.9433451776036,557.5196177318253,558.1028513497295,558.6930460313163,559.2902017765857,559.8943185855378,560.5053964581725,561.1234353944899,561.7484353944899,562.2855447694899,562.7347635194899,563.0960916444899,563.3695291444899,563.5550760194899,563.6527322694899,563.6624978944899,563.5843728944899,563.4183572694899,563.1644510194899,562.8226541444899,562.3929666444899,561.8753885194899,561.2699197694899,560.5765603944899,559.7953103944899,558.9261697694899,557.9691385194899,556.9242166444899,555.7914041444899,554.5707010194899,553.2621072694899,551.8656228944899,550.3812478944899,548.8089822694899,547.1488260194899,545.4007791444899,543.5648416444899,541.6410135194899,539.6292947694899,537.5296853944899,535.3421853944899,533.1253885194899,530.8792947694899,528.6039041444899,526.2992166444899,523.9652322694899,521.6019510194899,519.2093728944899,516.7874978944899,514.3363260194899,511.8558572694899,509.3460916444899,506.8070291444899,504.2386697694899,501.6410135194899,499.0140603944899,496.3578103944899,493.6722635194899,490.9574197694899,488.2132791444899,485.4398416444899,482.6371072694899,479.8050760194899,476.9437478944899,474.0531228944899,471.1332010194899,468.1839822694899,465.2054666444899,462.1976541444899,459.1605447694899,456.0941385194899,452.9984353944899,449.8734353944899,446.8265603944899,443.8578103944899,440.9671853944899,438.1546853944899,435.4203103944899,432.7640603944899,430.1859353944899,427.6859353944899,425.2640603944899,422.9203103944899,420.6546853944899,418.4671853944899,416.3578103944899,414.3265603944899,412.3734353944899,410.49843539448983
418.203125,417.021484375,415.751953125,414.39453125,412.94921875,411.41601562499994,409.79492187499994,408.08593749999994,406.28906249999994,404.40429687499994,402.43164062499994,400.37109374999994,398.22265624999994,395.98632812499994,393.66210937499994,391.24999999999994,388.74999999999994,386.27929687499994,383.83789062499994,381.42578124999994,379.04296874999994,376.68945312499994,374.36523437499994,372.07031249999994,369.80468749999994,367.56835937499994,365.36132812499994,363.18359374999994,361.03515624999994,358.91601562499994,356.82617187499994,354.76562499999994,352.73437499999994,350.73242187499994,348.75976562499994,346.81640624999994,344.90234374999994,343.01757812499994,341.16210937499994,339.33593749999994,337.53906249999994,335.77148437499994,334.03320312499994,332.32421874999994,330.64453124999994,328.99414062499994,327.37304687499994,325.78124999999994,324.21874999999994,322.67578124999994,321.15234374999994,319.64843749999994,318.16406249999994,316.69921874999994,315.25390624999994,313.82812499999994,312.42187499999994,311.03515624999994,309.66796874999994,308.32031249999994,306.99218749999994,305.68359374999994,304.39453124999994,303.12499999999994,301.87499999999994,300.64453124999994,299.43359374999994,298.24218749999994,297.07031249999994,295.91796874999994,294.78515624999994,293.67187499999994,292.57812499999994,291.50390624999994,290.44921874999994,289.41406249999994,288.39843749999994,287.40234374999994,286.42578124999994,285.46874999999994,284.53124999999994,283.67187499999994,282.89062499999994,282.18749999999994,281.56249999999994,281.01562499999994,280.54687499999994,280.15624999999994,279.84374999999994,279.60937499999994,279.45312499999994,279.37499999999994,279.37499999999994,279.45312499999994,279.60937499999994,279.84374999999994,280.15624999999994,280.54687499999994,281.01562499999994,281.56249999999994,282.18749999999994,282.89062499999994,283.67187499999994,284.53124999999994,285.46874999999994,286.48437499999994,287.57812499999994,288.74999999999994,289.99999999999994,291.32812499999994,292.73437499999994,294.21874999999994,319.99999999999994,
410.49843539448983,408.70156039448983,406.98281039448983,405.34218539448983,403.77968539448983,402.29531039448983,400.88906039448983,399.56093539448983,398.31093539448983,397.13906039448983,396.04531039448983,395.02968539448983,394.09218539448983,393.23281039448983,392.45156039448983,391.74843539448983,391.12343539448983,390.46913851948983,389.78554476948983,389.07265414448983,388.33046664448983,387.55898226948983,386.75820101948983,385.92812289448983,385.06874789448983,384.18007601948983,383.26210726948983,382.31484164448983,381.33827914448983,380.33241976948983,379.29726351948983,378.23281039448983,377.13906039448983,376.01601351948983,374.86366976948983,373.68202914448983,372.47109164448983,371.23085726948983,369.96132601948983,368.66249789448983,367.33437289448983,365.97695101948983,364.59023226948983,363.17421664448983,361.72890414448983,360.25429476948983,358.75038851948983,357.21718539448983,355.65468539448983,354.08241976948983,352.50038851948983,350.90859164448983,349.30702914448983,347.69570101948983,346.07460726948983,344.44374789448983,342.80312289448983,341.15273226948983,339.49257601948983,337.82265414448983,336.14296664448983,334.45351351948983,332.75429476948983,331.04531039448983,329.32656039448983,327.59804476948983,325.85976351948983,324.11171664448983,322.35390414448983,320.58632601948983,318.80898226948983,317.02187289448983,315.22499789448983,313.41835726948983,311.60195101948983,309.77577914448983,307.93984164448983,306.09413851948983,304.23866976948983,302.37343539448983,300.49843539448983,298.67226351948983,296.89491976948983,295.16640414448983,293.48671664448983,291.85585726948983,290.27382601948983,288.74062289448983,287.25624789448983,285.82070101948983,284.43398226948983,283.09609164448983,281.80702914448983,280.56679476948983,279.37538851948983,278.23281039448983,277.13906039448983,276.09413851948983,275.09804476948983,274.15077914448983,273.25234164448983,272.40273226948983,271.60195101948983,270.84999789448983,270.14687289448983,269.49257601948983,268.88710726948983,268.33046664448983,267.82265414448983,267.36366976948983,266.95351351948983,266.59218539448983,261.43593539448983,
