0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432
560.0,564.7684127254475,571.865467468258,580.6788890781329,590.5964024047739,601.0057322978828,611.2946036071609,620.85074118231,629.0618698730319,635.315714529028,639.0,639.4583801867411,639.8069299045429,640.065303897029,640.2531569078237,640.3901436805503,640.4959189588329,640.5901374862954,640.6924540065615,640.8225232632552,641.0,641.4004772457531,641.8419748848839,642.3090704993963,642.7863416712942,643.2583659825816,643.7097210152625,644.1249843513409,644.4887335728206,644.7855462617057,645.0,645.1602620809535,645.266038875315,645.3160738588101,645.3091105071653,645.243892296106,645.1191627013582,644.9336651986478,644.6861432637008,644.3753403722429,644.0,643.568505061611,643.0772451564151,642.5262567251636,641.9155762086087,641.245240047502,640.5152846825948,639.7257465546396,638.8766621043874,637.9680677725903,637.0,635.8875488697231,634.6822307485688,633.3949083523058,632.0364443967031,630.6177015975293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.0,397.41211879640827,396.2875334983406,396.3848315748581,397.4626004950219,399.27942772789305,401.59390074253275,404.16460700800224,406.75013399336245,409.1090691676747,411.0,411.36629805887463,411.7229136402477,412.07628616827617,412.43285506711686,412.7990597609265,413.1813396738621,413.58613423008023,414.0198828537382,414.48902496899245,415.0,416.0372473904814,417.20844653195365,418.49359490192194,419.8726899778909,421.32572923736575,422.83271015785135,424.3736302168526,425.9284868918745,427.47727766042203,429.0,430.70459028848836,432.46485366380307,434.2678635276768,436.1006932818424,437.9504163280326,439.8041060679801,441.6488359034179,443.47167923607867,445.2597094676951,447.0,448.6813928776106,450.3531713042678,452.01215795927806,453.6551755219483,455.279046671585,456.88059408749496,458.4566404489847,460.004008435361,461.51952072593053,463.0,464.55719628049803,466.1084272962687,467.64283033154334,469.14954267055316,470.6177015975293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.6177015975293,629.149542670553,627.6428303315433,626.1084272962687,624.5571962804981,623.0,621.5195207259305,620.0040084353611,618.4566404489847,616.880594087495,615.279046671585,613.6551755219483,612.012157959278,610.3531713042678,608.6813928776105,607.0,605.2597094676951,603.4716792360786,601.6488359034179,599.8041060679801,597.9504163280325,596.1006932818423,594.2678635276768,592.4648536638031,590.7045902884884,589.0,587.4772776604219,585.9284868918745,584.3736302168527,582.8327101578512,581.3257292373657,579.872689977891,578.493594901922,577.2084465319538,576.0372473904813,575.0,574.4890249689925,574.0198828537382,573.5861342300802,573.1813396738621,572.7990597609264,572.4328550671169,572.0762861682762,571.7229136402477,571.3662980588747,571.0,569.1090691676746,566.7501339933624,564.1646070080022,561.5939007425327,559.2794277278931,557.4626004950219,556.384831574858,556.2875334983406,557.4121187964083,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.6177015975293,472.03644439670313,473.39490835230583,474.6822307485688,475.8875488697231,477.0,477.9680677725903,478.8766621043874,479.7257465546395,480.51528468259494,481.24524004750197,481.91557620860874,482.52625672516365,483.07724515641496,483.56850506161095,484.0,484.3753403722428,484.6861432637006,484.93366519864765,485.11916270135805,485.24389229610574,485.3091105071651,485.31607385881,485.26603887531473,485.1602620809533,485.0,484.7855462617056,484.4887335728206,484.1249843513409,483.70972101526263,483.2583659825816,482.78634167129417,482.3090704993963,481.84197488488394,481.4004772457531,481.0,480.8225232632551,480.69245400656143,480.59013748629536,480.49591895883293,480.3901436805503,480.2531569078237,480.06530389702914,479.8069299045429,479.4583801867411,479.0,475.315714529028,469.0618698730319,460.8507411823101,451.29460360716087,441.0057322978828,430.5964024047739,420.6788890781329,411.865467468258,404.76841272544755,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240.0,240.0185546875,240.0556640625,240.111328125,240.185546875,240.2783203125,240.3896484375,240.51953125,240.66796875,240.8349609375,241.0205078125,241.224609375,241.447265625,241.6884765625,241.9482421875,242.2265625,242.5234375,242.8388671875,243.1728515625,243.525390625,243.896484375,244.2861328125,244.6943359375,245.12109375,245.56640625,246.0302734375,246.5126953125,247.013671875,247.533203125,248.0712890625,248.6279296875,249.203125,249.796875,250.396484375,251.001953125,251.61328125,252.23046875,252.853515625,253.482421875,254.1171875,254.7578125,255.404296875,256.056640625,256.71484375,257.37890625,258.048828125,258.724609375,259.40625,260.09375,260.787109375,261.486328125,262.19140625,262.90234375,263.619140625,264.341796875,265.0703125,265.8046875,266.544921875,267.291015625,268.04296875,268.80078125,269.564453125,270.333984375,271.109375,271.890625,272.673828125,273.458984375,274.24609375,275.03515625,275.826171875,276.619140625,277.4140625,278.2109375,279.009765625,279.810546875,280.61328125,281.41796875,282.224609375,283.033203125,283.84375,284.65625,285.470703125,286.287109375,287.10546875,287.92578125,288.748046875,289.572265625,290.3984375,291.2265625,292.056640625,292.888671875,293.72265625,294.55859375,295.396484375,296.236328125,297.078125,297.921875,298.76171875,299.59765625,300.4296875,301.2578125,302.08203125,302.90234375,303.71875,304.53125,305.33984375,306.14453125,306.9453125,307.7421875,308.53515625,309.32421875,310.109375,310.890625,311.66796875,312.44140625,313.2109375,313.9765625,314.73828125,315.49609375,316.25,317.0,317.74609375,318.48828125,319.2265625,319.9609375,320.69140625,321.41796875,322.140625,322.859375,323.5810546875,324.3056640625,325.033203125,325.763671875,326.4970703125,327.2333984375,327.97265625,328.71484375,329.4599609375,330.2080078125,330.958984375,331.712890625,332.4697265625,333.2294921875,333.9921875,334.7578125,335.5263671875,336.2978515625,337.072265625,337.849609375,338.6298828125,339.4130859375,340.19921875,340.98828125,341.7802734375,342.5751953125,343.373046875,344.173828125,344.9775390625,345.7841796875,346.59375,347.40625,348.212890625,349.013671875,349.80859375,350.59765625,351.380859375,352.158203125,352.9296875,353.6953125,354.455078125,355.208984375,355.95703125,356.69921875,357.435546875,358.166015625,358.890625,359.609375,360.322265625,361.029296875,361.73046875,362.42578125,363.115234375,363.798828125,364.4765625,365.1484375,365.814453125,366.474609375,367.12890625,367.77734375,368.419921875,369.056640625,369.6875,370.3125,370.9345703125,371.5537109375,372.169921875,372.783203125,373.3935546875,374.0009765625,374.60546875,375.20703125,375.8056640625,376.4013671875,376.994140625,377.583984375,378.1708984375,378.7548828125,379.3359375,379.9140625,380.4892578125,381.0615234375,381.630859375,382.197265625,382.7607421875,383.3212890625,383.87890625,384.43359375,384.9853515625,385.5341796875,386.080078125,386.623046875,387.1630859375,387.7001953125,388.234375,388.765625,389.2939453125,389.8193359375,390.341796875,390.861328125,391.3779296875,391.8916015625,392.40234375,392.91015625,393.4150390625,393.9169921875,394.416015625,394.912109375,395.4052734375,395.8955078125,396.3828125,396.8671875,397.3486328125,397.8271484375,398.302734375,398.775390625,399.2451171875,399.7119140625,400.17578125,400.63671875,401.0947265625,401.5498046875,402.001953125,402.451171875,402.8974609375,403.3408203125,403.78125,404.21875,404.65625,405.09375,405.53125,405.96875,406.40625,406.84375,407.28125,407.71875,408.15625,408.59375,409.03125,409.46875,409.90625,410.34375,410.78125,411.21875,411.65625,412.09375,412.53125,412.96875,413.40625,413.84375,414.28125,414.71875,415.15625,415.59375,416.03125,416.46875,416.90625,417.34375,417.78125,418.21875,418.6533203125,419.0849609375,419.513671875,419.939453125,420.3623046875,420.7822265625,421.19921875,421.61328125,422.0244140625,422.4326171875,422.837890625,423.240234375,423.6396484375,424.0361328125,424.4296875,424.8203125,425.2080078125,425.5927734375,425.974609375,426.353515625,426.7294921875,427.1025390625,427.47265625,427.83984375,428.2041015625,428.5654296875,428.923828125,429.279296875,429.6318359375,429.9814453125,430.328125,430.671875,431.0166015625,431.3623046875,431.708984375,432.056640625,432.4052734375,432.7548828125,433.10546875,433.45703125,433.8095703125,434.1630859375,434.517578125,434.873046875,435.2294921875,435.5869140625,435.9453125,436.3046875,436.6650390625,437.0263671875,437.388671875,437.751953125,438.1162109375,438.4814453125,438.84765625,439.21484375,439.5830078125,439.9521484375,440.322265625,440.693359375,441.0654296875,441.4384765625,441.8125,442.1875,442.5634765625,442.9404296875,443.318359375,443.697265625,444.0771484375,444.4580078125,444.83984375,445.22265625,445.6064453125,445.9912109375,446.376953125,446.763671875,447.1513671875,447.5400390625,447.9296875,448.3203125,448.7119140625,449.1044921875,449.498046875,449.892578125,450.2880859375,450.6845703125,451.08203125,451.48046875,451.8798828125,452.2802734375,452.681640625,453.083984375,453.4873046875,453.8916015625,454.296875,454.703125,455.107421875,455.509765625,455.91015625,456.30859375,456.705078125,457.099609375,457.4921875,457.8828125,458.271484375,458.658203125,459.04296875,459.42578125,459.806640625,460.185546875,460.5625,460.9375,461.310546875,461.681640625,462.05078125,462.41796875,462.783203125,463.146484375,463.5078125,463.8671875,464.224609375,464.580078125,464.93359375,465.28515625,465.634765625,465.982421875,466.328125,466.671875,467.013671875,467.353515625,467.69140625,468.02734375,468.361328125,468.693359375,469.0234375,469.3515625,469.677734375,470.001953125,470.32421875,470.64453125,470.962890625,471.279296875,471.59375,471.90625
400.0,399.9990234375,399.9970703125,399.994140625,399.990234375,399.9853515625,399.9794921875,399.97265625,399.96484375,399.9560546875,399.9462890625,399.935546875,399.923828125,399.9111328125,399.8974609375,399.8828125,399.8671875,399.8505859375,399.8330078125,399.814453125,399.794921875,399.7744140625,399.7529296875,399.73046875,399.70703125,399.6826171875,399.6572265625,399.630859375,399.603515625,399.5751953125,399.5458984375,399.515625,399.484375,399.451171875,399.416015625,399.37890625,399.33984375,399.298828125,399.255859375,399.2109375,399.1640625,399.115234375,399.064453125,399.01171875,398.95703125,398.900390625,398.841796875,398.78125,398.71875,398.654296875,398.587890625,398.51953125,398.44921875,398.376953125,398.302734375,398.2265625,398.1484375,398.068359375,397.986328125,397.90234375,397.81640625,397.728515625,397.638671875,397.546875,397.453125,397.3603515625,397.2685546875,397.177734375,397.087890625,396.9990234375,396.9111328125,396.82421875,396.73828125,396.6533203125,396.5693359375,396.486328125,396.404296875,396.3232421875,396.2431640625,396.1640625,396.0859375,396.0087890625,395.9326171875,395.857421875,395.783203125,395.7099609375,395.6376953125,395.56640625,395.49609375,395.4267578125,395.3583984375,395.291015625,395.224609375,395.1591796875,395.0947265625,395.03125,394.96875,394.9052734375,394.8408203125,394.775390625,394.708984375,394.6416015625,394.5732421875,394.50390625,394.43359375,394.3623046875,394.2900390625,394.216796875,394.142578125,394.0673828125,393.9912109375,393.9140625,393.8359375,393.7568359375,393.6767578125,393.595703125,393.513671875,393.4306640625,393.3466796875,393.26171875,393.17578125,393.0888671875,393.0009765625,392.912109375,392.822265625,392.7314453125,392.6396484375,392.546875,392.453125,392.3603515625,392.2685546875,392.177734375,392.087890625,391.9990234375,391.9111328125,391.82421875,391.73828125,391.6533203125,391.5693359375,391.486328125,391.404296875,391.3232421875,391.2431640625,391.1640625,391.0859375,391.0087890625,390.9326171875,390.857421875,390.783203125,390.7099609375,390.6376953125,390.56640625,390.49609375,390.4267578125,390.3583984375,390.291015625,390.224609375,390.1591796875,390.0947265625,390.03125,389.96875,389.908203125,389.849609375,389.79296875,389.73828125,389.685546875,389.634765625,389.5859375,389.5390625,389.494140625,389.451171875,389.41015625,389.37109375,389.333984375,389.298828125,389.265625,389.234375,389.205078125,389.177734375,389.15234375,389.12890625,389.107421875,389.087890625,389.0703125,389.0546875,389.041015625,389.029296875,389.01953125,389.01171875,389.005859375,389.001953125,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.001953125,389.005859375,389.01171875,389.01953125,389.029296875,389.041015625,389.0546875,389.0703125,389.087890625,389.107421875,389.12890625,389.15234375,389.177734375,389.205078125,389.234375,389.265625,389.298828125,389.333984375,389.37109375,389.41015625,389.451171875,389.494140625,389.5390625,389.5859375,389.634765625,389.685546875,389.73828125,389.79296875,389.849609375,389.908203125,389.96875,390.03125,390.09375,390.15625,390.21875,390.28125,390.34375,390.40625,390.46875,390.53125,390.59375,390.65625,390.71875,390.78125,390.84375,390.90625,390.96875,391.03125,391.09375,391.15625,391.21875,391.28125,391.34375,391.40625,391.46875,391.53125,391.59375,391.65625,391.71875,391.78125,391.84375,391.90625,391.96875,392.03125,392.0927734375,392.1533203125,392.212890625,392.271484375,392.3291015625,392.3857421875,392.44140625,392.49609375,392.5498046875,392.6025390625,392.654296875,392.705078125,392.7548828125,392.8037109375,392.8515625,392.8984375,392.9443359375,392.9892578125,393.033203125,393.076171875,393.1181640625,393.1591796875,393.19921875,393.23828125,393.2763671875,393.3134765625,393.349609375,393.384765625,393.4189453125,393.4521484375,393.484375,393.515625,393.5458984375,393.5751953125,393.603515625,393.630859375,393.6572265625,393.6826171875,393.70703125,393.73046875,393.7529296875,393.7744140625,393.794921875,393.814453125,393.8330078125,393.8505859375,393.8671875,393.8828125,393.8974609375,393.9111328125,393.923828125,393.935546875,393.9462890625,393.9560546875,393.96484375,393.97265625,393.9794921875,393.9853515625,393.990234375,393.994140625,393.9970703125,393.9990234375,394.0,394.0,394.0009765625,394.0029296875,394.005859375,394.009765625,394.0146484375,394.0205078125,394.02734375,394.03515625,394.0439453125,394.0537109375,394.064453125,394.076171875,394.0888671875,394.1025390625,394.1171875,394.1328125,394.1494140625,394.1669921875,394.185546875,394.205078125,394.2255859375,394.2470703125,394.26953125,394.29296875,394.3173828125,394.3427734375,394.369140625,394.396484375,394.4248046875,394.4541015625,394.484375,394.515625,394.5458984375,394.5751953125,394.603515625,394.630859375,394.6572265625,394.6826171875,394.70703125,394.73046875,394.7529296875,394.7744140625,394.794921875,394.814453125,394.8330078125,394.8505859375,394.8671875,394.8828125
471.90625,472.216796875,472.525390625,472.83203125,473.13671875,473.439453125,473.740234375,474.0390625,474.3359375,474.630859375,474.923828125,475.21484375,475.50390625,475.791015625,476.076171875,476.359375,476.640625,476.919921875,477.197265625,477.47265625,477.74609375,478.017578125,478.287109375,478.5546875,478.8203125,479.083984375,479.345703125,479.60546875,479.86328125,480.119140625,480.373046875,480.625,480.875,481.123046875,481.369140625,481.61328125,481.85546875,482.095703125,482.333984375,482.5703125,482.8046875,483.037109375,483.267578125,483.49609375,483.72265625,483.947265625,484.169921875,484.390625,484.609375,484.8291015625,485.0498046875,485.271484375,485.494140625,485.7177734375,485.9423828125,486.16796875,486.39453125,486.6220703125,486.8505859375,487.080078125,487.310546875,487.5419921875,487.7744140625,488.0078125,488.2421875,488.4775390625,488.7138671875,488.951171875,489.189453125,489.4287109375,489.6689453125,489.91015625,490.15234375,490.3955078125,490.6396484375,490.884765625,491.130859375,491.3779296875,491.6259765625,491.875,492.125,492.373046875,492.619140625,492.86328125,493.10546875,493.345703125,493.583984375,493.8203125,494.0546875,494.287109375,494.517578125,494.74609375,494.97265625,495.197265625,495.419921875,495.640625,495.859375,496.076171875,496.291015625,496.50390625,496.71484375,496.923828125,497.130859375,497.3359375,497.5390625,497.740234375,497.939453125,498.13671875,498.33203125,498.525390625,498.716796875,498.90625,499.09375,499.2802734375,499.4658203125,499.650390625,499.833984375,500.0166015625,500.1982421875,500.37890625,500.55859375,500.7373046875,500.9150390625,501.091796875,501.267578125,501.4423828125,501.6162109375,501.7890625,501.9609375,502.1318359375,502.3017578125,502.470703125,502.638671875,502.8056640625,502.9716796875,503.13671875,503.30078125,503.4638671875,503.6259765625,503.787109375,503.947265625,504.1064453125,504.2646484375,504.421875,504.578125,504.736328125,504.896484375,505.05859375,505.22265625,505.388671875,505.556640625,505.7265625,505.8984375,506.072265625,506.248046875,506.42578125,506.60546875,506.787109375,506.970703125,507.15625,507.34375,507.533203125,507.724609375,507.91796875,508.11328125,508.310546875,508.509765625,508.7109375,508.9140625,509.119140625,509.326171875,509.53515625,509.74609375,509.958984375,510.173828125,510.390625,510.609375,510.826171875,511.041015625,511.25390625,511.46484375,511.673828125,511.880859375,512.0859375,512.2890625,512.490234375,512.689453125,512.88671875,513.08203125,513.275390625,513.466796875,513.65625,513.84375,514.029296875,514.212890625,514.39453125,514.57421875,514.751953125,514.927734375,515.1015625,515.2734375,515.443359375,515.611328125,515.77734375,515.94140625,516.103515625,516.263671875,516.421875,516.578125,516.734375,516.890625,517.046875,517.203125,517.359375,517.515625,517.671875,517.828125,517.984375,518.140625,518.296875,518.453125,518.609375,518.765625,518.921875,519.078125,519.234375,519.390625,519.546875,519.703125,519.859375,520.015625,520.171875,520.328125,520.484375,520.640625,520.796875,520.953125,521.109375,521.265625,521.421875,521.578125,521.734375,521.890625,522.046875,522.203125,522.359375,522.515625,522.671875,522.828125,522.984375,523.140625,523.296875,523.453125,523.609375,523.765625,523.921875,524.078125,524.234375,524.390625,524.546875,524.703125,524.859375,525.015625,525.171875,525.328125,525.484375,525.640625,525.796875,525.953125,526.109375,526.265625,526.421875,526.578125,526.734375,526.890625,527.046875,527.203125,527.359375,527.515625,527.671875,527.828125,527.984375,528.140625,528.296875,528.453125,528.609375,528.765625,528.921875,529.078125,529.234375,529.390625,529.546875,529.703125,529.859375,530.015625,530.171875,530.328125,530.484375,530.640625,530.796875,530.953125,531.109375,531.265625,531.421875,531.578125,531.734375,531.890625,532.046875,532.203125,532.359375,532.515625,532.671875,532.828125,532.984375,533.140625,533.296875,533.453125,533.609375,533.765625,533.921875,534.078125,534.234375,534.390625,534.546875,534.703125,534.859375,535.015625,535.171875,535.328125,535.484375,535.640625,535.796875,535.953125,536.109375,536.265625,536.421875,536.578125,536.734375,536.890625,537.046875,537.203125,537.359375,537.515625,537.671875,537.828125,537.984375,538.140625,538.296875,538.453125,538.609375,538.765625,538.921875,539.078125,539.234375,539.390625,539.546875,539.703125,539.859375,540.015625,540.171875,540.328125,540.484375,540.640625,540.796875,540.953125,541.109375,541.265625,541.421875,541.578125,541.734375,541.890625,542.046875,542.203125,542.359375,542.515625,542.671875,542.828125,542.984375,543.140625,543.296875,543.453125,543.609375,543.765625,543.921875,544.078125,544.234375,544.390625,544.546875,544.703125,544.859375,545.015625,545.171875,545.328125,545.484375,545.640625,545.796875,545.953125,546.109375,546.265625,546.421875,546.578125,546.740234375,546.908203125,547.08203125,547.26171875,547.447265625,547.638671875,547.8359375,548.0390625,548.248046875,548.462890625,548.68359375,548.91015625,549.142578125,549.380859375,549.625,549.875,550.130859375,550.392578125,550.66015625,550.93359375,551.212890625,551.498046875,551.7890625,552.0859375,552.388671875,552.697265625,553.01171875,553.33203125,553.658203125,553.990234375,554.328125,560.0
394.8828125,394.8974609375,394.9111328125,394.923828125,394.935546875,394.9462890625,394.9560546875,394.96484375,394.97265625,394.9794921875,394.9853515625,394.990234375,394.994140625,394.9970703125,394.9990234375,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0048828125,395.0146484375,395.029296875,395.048828125,395.0732421875,395.1025390625,395.13671875,395.17578125,395.2197265625,395.2685546875,395.322265625,395.380859375,395.4443359375,395.5126953125,395.5859375,395.6640625,395.7470703125,395.8349609375,395.927734375,396.025390625,396.1279296875,396.2353515625,396.34765625,396.46484375,396.5869140625,396.7138671875,396.845703125,396.982421875,397.1240234375,397.2705078125,397.421875,400.0
